entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
"H.M. STATIONERY OFF., Apr. '18",,,,H.M. STATIONERY OFF.,,0.0,,"H.M. STATIONERY OFF., Apr. '18",,,,Apr. '18,
"Nairne (A., Rev.)--The Alexandrine Gospel (Sirach, Wisdom, Philo, the Epistle to the Hebrews). Cr. 8vo. 77x44, pp. 126, swd. s. 6d. net (Liverpool Dioc. Bà. of Divinity Pubcn. No. 17)... .LONGMANS, Jan. '18",,,,LONGMANS,6d.,0.025,8vo.,"Nairne (A., Rev.)--The Alexandrine Gospel (Sirach, Wisdom, Philo, the Epistle to the Hebrews). Cr. 8vo. 77x44, pp. 126, swd. IS. 6d. net (Liverpool Dioc. Bà. of Divinity Pubcn. No. 17)... .LONGMANS, Jan. '18",,"['Nairne (A., Rev.)--The Alexandrine Gospel (Sirach, Wisdom, Philo, the Epistle to the Hebrews)']",,Jan. '18,net
"F. H. MORLAND, July '18",,,,F. H. MORLAND,,0.0,,"F. H. MORLAND, July '18",,,,July '18,
"Pugh (Mrs. James J. G.) see Lewis (H P.) Pugh (Laura E.)-Poems. 16mo. pp. 33, is. net F. H. MORLAND, J uly '18",Pugh,Mrs. James J. G.,,F. H. MORLAND,,0.0,,"Pugh (Mrs. James J. G.) see Lewis (H P.) Pugh (Laura E.)-Poems. 16mo. pp. 33, is. net F. H. MORLAND, J uly '18",Mrs. James J. G. Pugh,['Pugh (Mrs. James J. G.)'],,J uly '18,
"Reward, &c., Burdett (L.) 8d. net Reynes-Monlaur (M.)—The Dead altars. Tr. by M. E. Arendrup. 73 X 5, pp. 192, 3s. 6d. net WASHBOURNE, Oct. '18","Reward, &c., Burdett",L.,,WASHBOURNE,3s. 6d.,0.175,,"Reward, &c., Burdett (L.) 8d. net Reynes-Monlaur (M.)—The Dead altars. Tr. by M. E. Arendrup. 73 X 5, pp. 192, 3s. 6d. net WASHBOURNE, Oct. '18","L. Reward, &c., Burdett","['Reward, &c., Burdett (L.)']",,Oct. '18,net
"Ridewood (W. G.) see British Museum (N. H.) Ridge (W. Pett)-Old and happy. 8vo. 8fx7t, pp. 92 . ...BLADES, May '18",Ridewood,W. G.,,BLADES,,0.0,,"Ridewood (W. G.) see British Museum (N. H.) Ridge (W. Pett)-Old and happy. 8vo. 8fx7t, pp. 92 . ...BLADES, May '18",W. G. Ridewood,['Ridewood (W. G.)'],,May '18,
"HURST & B., Mar. '18",,,,HURST & B.,,0.0,,"HURST & B., Mar. '18",,,,Mar. '18,
"UNWIN, May '18",,,,UNWIN,,0.0,,"UNWIN, May '18",,,,May '18,
"Cr. 8vo. 75 X 5, pp. 63, 28. 6d. net ALLEN & U., Od. '18",,,,ALLEN & U.,6d.,0.025,8vo.,"Cr. 8vo. 75 X 5, pp. 63, 28. 6d. net ALLEN & U., Od. '18",,,,Od. '18,net
"Robert Shenstone, Dawson (W. J.) 6s. ..Mar. '18 Robertson (T. Brailsford)— The Physical chemis- try of the proteins. Demy 8vo. 8ix 5), pp. Roberts (A. Noel)-The Mystery of death, and 500, 259. nt ....LONGMANS, A dr. '18","Robert Shenstone, Dawson",W. J.,,LONGMANS,,0.0,8vo.,"Robert Shenstone, Dawson (W. J.) 6s. ..Mar. '18 Robertson (T. Brailsford)— The Physical chemis- try of the proteins. Demy 8vo. 8ix 5), pp. Roberts (A. Noel)-The Mystery of death, and 500, 259. nt ....LONGMANS, A dr. '18","W. J. Robert Shenstone, Dawson","['Robert Shenstone, Dawson (W. J.)']",,A dr. '18,
"Robin Hood, Tilney (F. C.) 2s, net ..... 71 X5, pp. 158, 2s. net HODDER & S., June '18","Robin Hood, Tilney",F. C.,,HODDER & S.,2s.,0.1,,"Robin Hood, Tilney (F. C.) 2s, net ..... 71 X5, pp. 158, 25. net HODDER & S., June '18","F. C. Robin Hood, Tilney","['Robin Hood, Tilney (F. C.)']",,June '18,net
"Robinson (A. Mary F.) see Duciaux (M.) pp. 90, 28. 6d. net....E. MACDONALD, June '18",Robinson,A. Mary F.,,E. MACDONALD,6d.,0.025,,"Robinson (A. Mary F.) see Duciaux (M.) pp. 90, 28. 6d. net....E. MACDONALD, June '18",A. Mary F. Robinson,['Robinson (A. Mary F.)'],,June '18,net
"LONGMANS, Mar. '18",,,,LONGMANS,,0.0,,"LONGMANS, Mar. '18",,,,Mar. '18,
"Cr. 8vo. 7* X 5, pp. 320, 6s. net LONG, Mar. '18 Robinson (J. Armitage)—The Saxon Bishops of Roberts (Theodore Goodridge) - The Wasp. Or Wells : a historical study in the tenth century. 8vo. 7} x 5, PP. 313, 5º. net Ryl. 8vo. 91 x64, pp. 70, swd. 5s. net HODDER & S., Apr. '18",,,,HODDER & S.,5s.,0.25,8vo.,"Cr. 8vo. 7* X 5, pp. 320, 6s. net LONG, Mar. '18 Robinson (J. Armitage)—The Saxon Bishops of Roberts (Theodore Goodridge) - The Wasp. Or Wells : a historical study in the tenth century. 8vo. 7} x 5, PP. 313, 5º. net Ryl. 8vo. 91 x64, pp. 70, swd. 55. net HODDER & S., Apr. '18",,,,Apr. '18,net
"Saga of Guernsey (A). 8vo. pp. 36, 2s. (12, John št., Ryde, I.W.) ..c. R. MOODY, June '18",Saga of Guernsey,A,,R. MOODY,,0.0,,"Saga of Guernsey (A). 8vo. pp. 36, 2s. (12, John št., Ryde, I.W.) ..c. R. MOODY, June '18",A Saga of Guernsey,['Saga of Guernsey (A)'],,June '18,
"Sonn (C. Herman)-Cooking in stoneware (Cas- serole cookery). 7th ed. C. 8vo. 7+ X4, pp. 52, swd. gd. net FOOD AND COOKERY PUB. AGENCY, June'18",,,,FOOD AND COOKERY PUB. AGENCY,,0.0,8vo.,"Sonn (C. Herman)-Cooking in stoneware (Cas- serole cookery). 7th ed. C. 8vo. 7+ X4, pp. 52, swd. gd. net FOOD AND COOKERY PUB. AGENCY, June'18",,['Sonn (C. Herman)-Cooking in stoneware (Cas- serole cookery)'],,June'18,
"Shaw (James H.) see Youngson (Peter) and Shaw (J. H.) Shaw (Kenneth E.)-Jottings from the Front: impressions and experiences. Cr. 8vo. 71x 44, pp. 184, 28. 6d. net....ALLEN & U., Mar. '18",Shaw,James H.,,ALLEN & U.,6d.,0.025,8vo.,"Shaw (James H.) see Youngson (Peter) and Shaw (J. H.) Shaw (Kenneth E.)-Jottings from the Front: impressions and experiences. Cr. 8vo. 71x 44, pp. 184, 28. 6d. net....ALLEN & U., Mar. '18",James H. Shaw,['Shaw (James H.)'],,Mar. '18,net
"Shorter (Mrs. Clement) see Sigerson (D.) Shorter (L. A. Hurst)--Visions of chivalry. Cr. 8vo. 71x 5, pp. 88, 3s. 6d. net HUMPHREYS, Sep. '18",Shorter,Mrs. Clement,,HUMPHREYS,3s. 6d.,0.175,8vo.,"Shorter (Mrs. Clement) see Sigerson (D.) Shorter (L. A. Hurst)--Visions of chivalry. Cr. 8vo. 71x 5, pp. 88, 3s. 6d. net HUMPHREYS, Sep. '18",Mrs. Clement Shorter,['Shorter (Mrs. Clement)'],,Sep. '18,net
"HUTCHINSON, Feb. '18",,,,HUTCHINSON,,0.0,,"HUTCHINSON, Feb. '18",,,,Feb. '18,
"“MUSICAL EXCHANGE, Jan. '18",,,,MUSICAL EXCHANGE,,0.0,,"“MUSICAL EXCHANGE, Jan. '18",,,,Jan. '18,
"Cr. 8vo. 71 x 5, pp. 319, 6s. net JARROLDS, July '18",,,,JARROLDS,6s.,0.3,8vo.,"Cr. 8vo. 71 x 5, pp. 319, 6s. net JARROLDS, July '18",,,,July '18,net
"Silvester (James) ed.-A Champion of the Faith : CONSTABLE, Oct. '18",Silvester,James,,CONSTABLE,,0.0,,"Silvester (James) ed.-A Champion of the Faith : CONSTABLE, Oct. '18",James Silvester,['Silvester (James)'],ed.,Oct. '18,
"ALDEN ; SIMPKIN, Feb. '18",,,,SIMPKIN,,0.0,,"ALDEN ; SIMPKIN, Feb. '18",,,,Feb. '18,
"EWART, SEYMOUR, Aug. '18",,,,"EWART, SEYMOUR",,0.0,,"EWART, SEYMOUR, Aug. '18",,,,Aug. '18,
"BLACKWELL, Oct. '18",,,,BLACKWELL,,0.0,,"BLACKWELL, Oct. '18",,,,Oct. '18,
"Temple (William)-1ssues of faith : a course of lectures. Cr. 8vo. 73 x 5, pp. 69, 2s. 6d. net MACMILLAN, Jan. '18",Temple,William,,MACMILLAN,2s. 6d.,0.125,8vo.,"Temple (William)-Issues of faith : a course of lectures. Cr. 8vo. 73 x 5, pp. 69, 2s. 6d. net MACMILLAN, Jan. '18",William Temple,['Temple (William)'],,Jan. '18,net
"Tonnyson (Alfred, Lord)--1dylls of the King. Illus. by E. F. Brickdale. Fol. HODDER & S., Jan. '18",Tonnyson,"Alfred, Lord",,HODDER & S.,,0.0,,"Tonnyson (Alfred, Lord)--Idylls of the King. Illus. by E. F. Brickdale. Fol. HODDER & S., Jan. '18","Alfred, Lord Tonnyson","['Tonnyson (Alfred, Lord)']",,Jan. '18,
"Tennyson (Alfred, Lord)-In Memoriam, is, net (Arden books) ST. CATHERINE PRESS, Sep. '18",Tennyson,"Alfred, Lord",,ST. CATHERINE PRESS,,0.0,,"Tennyson (Alfred, Lord)-In Memoriam, is, net (Arden books) ST. CATHERINE PRESS, Sep. '18","Alfred, Lord Tennyson","['Tennyson (Alfred, Lord)']",,Sep. '18,
"Threefold ministry, Green-Armytage (N.) 1d. Feb. ':8 Thresh (John C.)--A Simple method of water analysis. 9th ed. 18mo. 6}x4), pp. 69, 3s. net CHURCHILL, Mar. '18","Threefold ministry, Green-Armytage",N.,,CHURCHILL,3s.,0.15,18mo.,"Threefold ministry, Green-Armytage (N.) Id. Feb. ':8 Thresh (John C.)--A Simple method of water analysis. 9th ed. 18mo. 6}x4), pp. 69, 35. net CHURCHILL, Mar. '18","N. Threefold ministry, Green-Armytage","['Threefold ministry, Green-Armytage (N.)']",,Mar. '18,net
"H.M. STATIONERY OFF., Feb., &c., '18",,,,H.M. STATIONERY OFF.,,0.0,,"H.M. STATIONERY OFF., Feb., &c., '18",,,,"Feb., &c., '18",
"JARROLD; ALLEN & U., Mar. '18",,,,ALLEN & U.,,0.0,,"JARROLD; ALLEN & U., Mar. '18",,,,Mar. '18,
"Troubetzkoy (Princess) see Rives (A.) Troubridge (Lady)-All's well, Billy. Cr. 8vo. 78 x 5, pp. 283, 6s. net .METHUEN, Oct. '18",Troubetzkoy,Princess,,METHUEN,6s.,0.3,8vo.,"Troubetzkoy (Princess) see Rives (A.) Troubridge (Lady)-All's well, Billy. Cr. 8vo. 78 x 5, pp. 283, 6s. net .METHUEN, Oct. '18",Princess Troubetzkoy,['Troubetzkoy (Princess)'],,Oct. '18,net
"Trustee (Public) — 10th General report, 1917-18, 2d. .H.M. STATIONERY OFF., Aug. '18",Trustee,Public,,H.M. STATIONERY OFF.,2d.,0.008333333333333333,,"Trustee (Public) — 10th General report, 1917-18, 2d. .H.M. STATIONERY OFF., Aug. '18",Public Trustee,['Trustee (Public)'],,Aug. '18,
"H.M. STATIONERY OFF., Mar. '18",,,,H.M. STATIONERY OFF.,,0.0,,"H.M. STATIONERY OFF., Mar. '18",,,,Mar. '18,
"War Museum (Imperial)-1st Annual report, 1917–18. id. H.M. STATIONERY OFF., July '18",War Museum,Imperial,,H.M. STATIONERY OFF.,,0.0,,"War Museum (Imperial)-1st Annual report, 1917–18. id. H.M. STATIONERY OFF., July '18",Imperial War Museum,['War Museum (Imperial)'],,July '18,
"War Savings Ctte. (National)---2nd Annual report for 1917. 2d...H.M. STATIONERY OFF., July '18",War Savings Ctte.,National,,H.M. STATIONERY OFF.,2d.,0.008333333333333333,,"War Savings Ctte. (National)---2nd Annual report for 1917. 2d...H.M. STATIONERY OFF., July '18",National War Savings Ctte.,['War Savings Ctte. (National)'],,July '18,
"Wareham (A. L.)-1deas of God. 8vo. pp. 46, s. 3d. net ..DOBSON, Feb. '18",Wareham,A. L.,,DOBSON,3d.,0.0125,8vo.,"Wareham (A. L.)-Ideas of God. 8vo. pp. 46, IS. 3d. net ..DOBSON, Feb. '18",A. L. Wareham,['Wareham (A. L.)'],,Feb. '18,net
"Waring girls, Deland (E. D.) 6s, net .... Dec. '17 Warman (W. H.)-The Soldier colonists: a plea for group organisation. With two chapters by Collin Brooks. Cr. 8vo. 74 X 5, pp. 191, 5s, net CHATTO & W., Nov. '18","Waring girls, Deland",E. D.,,CHATTO & W.,5s.,0.25,8vo.,"Waring girls, Deland (E. D.) 6s, net .... Dec. '17 Warman (W. H.)-The Soldier colonists: a plea for group organisation. With two chapters by Collin Brooks. Cr. 8vo. 74 X 5, pp. 191, 5s, net CHATTO & W., Nov. '18","E. D. Waring girls, Deland","['Waring girls, Deland (E. D.)']",,Nov. '18,net
"Cr. 8vo.71 X 5, pp. 188, 58. net NISBET, J une '18",,,,NISBET,,0.0,8vo,"Cr. 8vo.71 X 5, pp. 188, 58. net NISBET, J une '18",,,,J une '18,
"SIMPKIN, Feb. '18",,,,SIMPKIN,,0.0,,"SIMPKIN, Feb. '18",,,,Feb. '18,
"HODDER & S., July '18",,,,HODDER & S.,,0.0,,"HODDER & S., July '18",,,,July '18,
"Cr. 8vo. 7* 5, pp. 138, 3s. 6d. net Westerman (Percy F.)-Billy Barcroft, R.N.A.S. : MACMILLAN, Dec. '18",,,,MACMILLAN,,0.0,8vo.,"Cr. 8vo. 7* 5, pp. 138, 35. 6d. net Westerman (Percy F.)-Billy Barcroft, R.N.A.S. : MACMILLAN, Dec. '18",,,,Dec. '18,
"Weston (F. E.) see Fryer (P. J.) and Weston, Wheeler (Harold F. B.)- The Story of Wellington. 74x51, pp. 262, 28. 6d. (“ Told through the Weston (Frank, Bp.)-An Arithmetic book in the ages  ser.).... .HARRAP, June '18",Weston,F. E.,,HARRAP,,0.0,,"Weston (F. E.) see Fryer (P. J.) and Weston, Wheeler (Harold F. B.)- The Story of Wellington. 74x51, pp. 262, 28. 6d. (“ Told through the Weston (Frank, Bp.)-An Arithmetic book in the ages  ser.).... .HARRAP, June '18",F. E. Weston,['Weston (F. E.)'],,June '18,
"Cr. 8vo. 7 X4), pp. 93, 2s. net, swd, is, net Wheeler (Mrs. Post) see Rives (H. E.) S.P.C.K., Mar. '18 Wheeler (William Ireland de C.)-Handbook of Weston (Frank)—God with us: the meaning of operative Surgery. Intro. by Surgeon-Gen. the tabernacle. 71 X5, pp. 159, 35 6d. net Sir Alfred Keogh. 3rd ed. Cr. 8vo. 7*X5+, MOWBRAY, Apr. '18 pp. 372, IOS, 6d. net, .BAILLIÈRE, Mar. '18",,,,BAILLIÈRE,,0.0,8vo.,"Cr. 8vo. 7 X4), pp. 93, 2s. net, swd, is, net Wheeler (Mrs. Post) see Rives (H. E.) S.P.C.K., Mar. '18 Wheeler (William Ireland de C.)-Handbook of Weston (Frank)—God with us: the meaning of operative Surgery. Intro. by Surgeon-Gen. the tabernacle. 71 X5, pp. 159, 35 6d. net Sir Alfred Keogh. 3rd ed. Cr. 8vo. 7*X5+, MOWBRAY, Apr. '18 pp. 372, IOS, 6d. net, .BAILLIÈRE, Mar. '18",,,,Mar. '18,
"Wilbur (William H., Capt.)-Koehler method of LIPPINCOTT, Oct. '18",Wilbur,"William H., Capt.",,LIPPINCOTT,,0.0,,"Wilbur (William H., Capt.)-Koehler method of LIPPINCOTT, Oct. '18","William H., Capt. Wilbur","['Wilbur (William H., Capt.)']",,Oct. '18,
"PITMAN, June '18",,,,PITMAN,,0.0,,"PITMAN, June '18",,,,June '18,
"FROWDE AND HODDER & S., July'18",,,,FROWDE AND HODDER & S.,,0.0,,"FROWDE AND HODDER & S., July'18",,,,July'18,
"CONSTABLE, Dec. '18",,,,CONSTABLE,,0.0,,"CONSTABLE, Dec. '18",,,,Dec. '18,
"E. ARNOLD, Jan. '18",,,,E. ARNOLD,,0.0,,"E. ARNOLD, Jan. '18",,,,Jan. '18,
"SIMPKIN, Jan. '18",,,,SIMPKIN,,0.0,,"SIMPKIN, Jan. '18",,,,Jan. '18,
"LAURIE, Jan. '18",,,,LAURIE,,0.0,,"LAURIE, Jan. '18",,,,Jan. '18,
"Cr. 8vo. 73 x 44, pp. 224, 2s. 6d. net Wright (Thomas)— Historical and descriptive BLACKIE, Oct. '18",,,,BLACKIE,,0.0,8vo.,"Cr. 8vo. 73 x 44, pp. 224, 2s. 6d. net Wright (Thomas)— Historical and descriptive BLACKIE, Oct. '18",,,,Oct. '18,
"Young (Francis Brett)-7 he Crescent moov. 8vo. 78 x 55, pp. 347, 6s. net SECKER, Mr. '18",Young,Francis Brett,,SECKER,6s.,0.3,8vo.,"Young (Francis Brett)-7 he Crescent moov. 8vo. 78 x 55, pp. 347, 6s. net SECKER, Mr. '18",Francis Brett Young,['Young (Francis Brett)'],,Mr. '18,net
