,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
3935,"Pensions (Ministry of)-Ryl. Warrant, Apr. 17, 1913, for pensions of soldiers disabled, and of families and dependants of soldiers deceased, in consequence of present War, 2d.; Ryl. Warrant, Apr. 17, 1913, for pensions of soldiers disabled, and of widows of soldiers deceased, in consequence of former wars, id. H.M. STATIONERY OFF., May '18",Pensions,Ministry of,,H.M. STATIONERY OFF.,,,"Pensions (Ministry of)-Ryl. Warrant, Apr. 17, 1913, for pensions of soldiers disabled, and of families and dependants of soldiers deceased, in consequence of present War, 2d.; Ryl. Warrant, Apr. 17, 1913, for pensions of soldiers disabled, and of widows of soldiers deceased, in consequence of former wars, id. H.M. STATIONERY OFF., May '18",Ministry of Pensions,['Pensions (Ministry of)'],,May '18,1918,
4112,"Pugh (Mrs. James J. G.) see Lewis (H P.) Pugh (Laura E.)-Poems. 16mo. pp. 33, is. net F. H. MORLAND, J uly '18",Pugh,Mrs. James J. G.,,F. H. MORLAND,,,"Pugh (Mrs. James J. G.) see Lewis (H P.) Pugh (Laura E.)-Poems. 16mo. pp. 33, is. net F. H. MORLAND, J uly '18",Mrs. James J. G. Pugh,['Pugh (Mrs. James J. G.)'],,J uly '18,1918,
4172,"Rau (K. Srinivasa) see Srinivasa Rau (K.) Raven-Hart (Capt. R.)---Practical elementary electricity for signallers and others : a manual of practical theory. 18mo. 61 X 4, pp.107, 2s. net, swd. 1s. 6d. net ... HARRISON, Feb. '18",Rau,K. Srinivasa,,HARRISON,1s. 6d.,,"Rau (K. Srinivasa) see Srinivasa Rau (K.) Raven-Hart (Capt. R.)---Practical elementary electricity for signallers and others : a manual of practical theory. 18mo. 61 X 4, pp.107, 25. net, swd. Is. 6d. net ... HARRISON, Feb. '18",K. Srinivasa Rau,['Rau (K. Srinivasa)'],,Feb. '18,1918,net
4217,"Reward, &c., Burdett (L.) 8d. net Reynes-Monlaur (M.)—The Dead altars. Tr. by M. E. Arendrup. 73 X 5, pp. 192, 3s. 6d. net WASHBOURNE, Oct. '18","Reward, &c., Burdett",L.,,WASHBOURNE,3s. 6d.,,"Reward, &c., Burdett (L.) 8d. net Reynes-Monlaur (M.)—The Dead altars. Tr. by M. E. Arendrup. 73 X 5, pp. 192, 3s. 6d. net WASHBOURNE, Oct. '18","L. Reward, &c., Burdett","['Reward, &c., Burdett (L.)']",,Oct. '18,1918,net
4243,"Ridewood (W. G.) see British Museum (N. H.) Ridge (W. Pett)-Old and happy. 8vo. 8fx7t, pp. 92 . ...BLADES, May '18",Ridewood,W. G.,,BLADES,,,"Ridewood (W. G.) see British Museum (N. H.) Ridge (W. Pett)-Old and happy. 8vo. 8fx7t, pp. 92 . ...BLADES, May '18",W. G. Ridewood,['Ridewood (W. G.)'],,May '18,1918,
4263,"Cr. 8vo. 75 X 5, pp. 63, 28. 6d. net ALLEN & U., Od. '18",,,,ALLEN & U.,6d.,8vo.,"Cr. 8vo. 75 X 5, pp. 63, 28. 6d. net ALLEN & U., Od. '18",,,,Od. '18,1918,net
4265,"Robert Shenstone, Dawson (W. J.) 6s. ..Mar. '18 Robertson (T. Brailsford)— The Physical chemis- try of the proteins. Demy 8vo. 8ix 5), pp. Roberts (A. Noel)-The Mystery of death, and 500, 259. nt ....LONGMANS, A dr. '18","Robert Shenstone, Dawson",W. J.,,LONGMANS,,8vo.,"Robert Shenstone, Dawson (W. J.) 6s. ..Mar. '18 Robertson (T. Brailsford)— The Physical chemis- try of the proteins. Demy 8vo. 8ix 5), pp. Roberts (A. Noel)-The Mystery of death, and 500, 259. nt ....LONGMANS, A dr. '18","W. J. Robert Shenstone, Dawson","['Robert Shenstone, Dawson (W. J.)']",,A dr. '18,1918,
4268,"Robin Hood, Tilney (F. C.) 2s, net ..... 71 X5, pp. 158, 2s. net HODDER & S., June '18","Robin Hood, Tilney",F. C.,,HODDER & S.,2s.,,"Robin Hood, Tilney (F. C.) 2s, net ..... 71 X5, pp. 158, 25. net HODDER & S., June '18","F. C. Robin Hood, Tilney","['Robin Hood, Tilney (F. C.)']",,June '18,1918,net
4271,"Robinson (A. Mary F.) see Duciaux (M.) pp. 90, 28. 6d. net....E. MACDONALD, June '18",Robinson,A. Mary F.,,E. MACDONALD,6d.,,"Robinson (A. Mary F.) see Duciaux (M.) pp. 90, 28. 6d. net....E. MACDONALD, June '18",A. Mary F. Robinson,['Robinson (A. Mary F.)'],,June '18,1918,net
4275,"Cr. 8vo. 7* X 5, pp. 320, 6s. net LONG, Mar. '18 Robinson (J. Armitage)—The Saxon Bishops of Roberts (Theodore Goodridge) - The Wasp. Or Wells : a historical study in the tenth century. 8vo. 7} x 5, PP. 313, 5º. net Ryl. 8vo. 91 x64, pp. 70, swd. 5s. net HODDER & S., Apr. '18",,,,HODDER & S.,5s.,8vo.,"Cr. 8vo. 7* X 5, pp. 320, 6s. net LONG, Mar. '18 Robinson (J. Armitage)—The Saxon Bishops of Roberts (Theodore Goodridge) - The Wasp. Or Wells : a historical study in the tenth century. 8vo. 7} x 5, PP. 313, 5º. net Ryl. 8vo. 91 x64, pp. 70, swd. 55. net HODDER & S., Apr. '18",,,,Apr. '18,1918,net
4386,"Saga of Guernsey (A). 8vo. pp. 36, 2s. (12, John št., Ryde, I.W.) ..c. R. MOODY, June '18",Saga of Guernsey,A,,R. MOODY,,,"Saga of Guernsey (A). 8vo. pp. 36, 2s. (12, John št., Ryde, I.W.) ..c. R. MOODY, June '18",A Saga of Guernsey,['Saga of Guernsey (A)'],,June '18,1918,
4413,"Sanday (W., Dr.) and Emmet (C. W., Rev. --1deals of Common Prayer. 1 and 2, On simplicity in religion, by W. S. 3, Mattins and Holy Communion, by C. W. E. Fcap. 8vo. 7x41, pp. 52, swd. is. net (Tracts or. Common Prayer) MILFORD, Mar. '18",Sanday,"W., Dr.",,MILFORD,,,"Sanday (W., Dr.) and Emmet (C. W., Rev. --Ideals of Common Prayer. 1 and 2, On simplicity in religion, by W. S. 3, Mattins and Holy Communion, by C. W. E. Fcap. 8vo. 7x41, pp. 52, swd. is. net (Tracts or. Common Prayer) MILFORD, Mar. '18","W., Dr. Sanday","['Sanday (W., Dr.)', 'Emmet (C. W., Rev. --1deals of Common Prayer. 1 and 2, On simplicity in religion, by W. S. 3, Mattins)', 'and Emmet (Holy Communion, by C. W. E. Fcap. 8vo. 7x41, pp. 52, swd. is. net (Tracts or. Common Prayer)']",,Mar. '18,1918,
4530,"Sonn (C. Herman)-Cooking in stoneware (Cas- serole cookery). 7th ed. C. 8vo. 7+ X4, pp. 52, swd. gd. net FOOD AND COOKERY PUB. AGENCY, June'18",,,,FOOD AND COOKERY PUB. AGENCY,,8vo.,"Sonn (C. Herman)-Cooking in stoneware (Cas- serole cookery). 7th ed. C. 8vo. 7+ X4, pp. 52, swd. gd. net FOOD AND COOKERY PUB. AGENCY, June'18",,['Sonn (C. Herman)-Cooking in stoneware (Cas- serole cookery)'],,June'18,1918,
4577,"Shaw (James H.) see Youngson (Peter) and Shaw (J. H.) Shaw (Kenneth E.)-Jottings from the Front: impressions and experiences. Cr. 8vo. 71x 44, pp. 184, 28. 6d. net....ALLEN & U., Mar. '18",Shaw,James H.,,ALLEN & U.,6d.,8vo.,"Shaw (James H.) see Youngson (Peter) and Shaw (J. H.) Shaw (Kenneth E.)-Jottings from the Front: impressions and experiences. Cr. 8vo. 71x 44, pp. 184, 28. 6d. net....ALLEN & U., Mar. '18",James H. Shaw,['Shaw (James H.)'],,Mar. '18,1918,net
4601,"Shorter (Mrs. Clement) see Sigerson (D.) Shorter (L. A. Hurst)--Visions of chivalry. Cr. 8vo. 71x 5, pp. 88, 3s. 6d. net HUMPHREYS, Sep. '18",Shorter,Mrs. Clement,,HUMPHREYS,3s. 6d.,8vo.,"Shorter (Mrs. Clement) see Sigerson (D.) Shorter (L. A. Hurst)--Visions of chivalry. Cr. 8vo. 71x 5, pp. 88, 3s. 6d. net HUMPHREYS, Sep. '18",Mrs. Clement Shorter,['Shorter (Mrs. Clement)'],,Sep. '18,1918,net
4603,"“MUSICAL EXCHANGE, Jan. '18",,,,MUSICAL EXCHANGE,,,"“MUSICAL EXCHANGE, Jan. '18",,,,Jan. '18,1918,
4604,"Cr. 8vo. 71 x 5, pp. 319, 6s. net JARROLDS, July '18",,,,JARROLDS,6s.,8vo.,"Cr. 8vo. 71 x 5, pp. 319, 6s. net JARROLDS, July '18",,,,July '18,1918,net
4605,"Silvester (James) ed.-A Champion of the Faith : CONSTABLE, Oct. '18",Silvester,James,,CONSTABLE,,,"Silvester (James) ed.-A Champion of the Faith : CONSTABLE, Oct. '18",James Silvester,['Silvester (James)'],ed.,Oct. '18,1918,
4854,"Sixth sense, McKenna (S.) 3s. 6d. net Sixty designs for family homes. Ed. de luxe. Series 1-3, ea. 2s. 6d. net ..BATSFORD, Sep. '18","Sixth sense, McKenna",S.,,BATSFORD,2s. 6d.,,"Sixth sense, McKenna (S.) 35. 6d. net Sixty designs for family homes. Ed. de luxe. Series 1-3, ea. 25. 6d. net ..BATSFORD, Sep. '18","S. Sixth sense, McKenna","['Sixth sense, McKenna (S.)']",,Sep. '18,1918,net
4997,"Temple (William)-1ssues of faith : a course of lectures. Cr. 8vo. 73 x 5, pp. 69, 2s. 6d. net MACMILLAN, Jan. '18",Temple,William,,MACMILLAN,2s. 6d.,8vo.,"Temple (William)-Issues of faith : a course of lectures. Cr. 8vo. 73 x 5, pp. 69, 2s. 6d. net MACMILLAN, Jan. '18",William Temple,['Temple (William)'],,Jan. '18,1918,net
5002,"Tonnyson (Alfred, Lord)--1dylls of the King. Illus. by E. F. Brickdale. Fol. HODDER & S., Jan. '18",Tonnyson,"Alfred, Lord",,HODDER & S.,,,"Tonnyson (Alfred, Lord)--Idylls of the King. Illus. by E. F. Brickdale. Fol. HODDER & S., Jan. '18","Alfred, Lord Tonnyson","['Tonnyson (Alfred, Lord)']",,Jan. '18,1918,
5003,"Tennyson (Alfred, Lord)-In Memoriam, is, net (Arden books) ST. CATHERINE PRESS, Sep. '18",Tennyson,"Alfred, Lord",,ST. CATHERINE PRESS,,,"Tennyson (Alfred, Lord)-In Memoriam, is, net (Arden books) ST. CATHERINE PRESS, Sep. '18","Alfred, Lord Tennyson","['Tennyson (Alfred, Lord)']",,Sep. '18,1918,
5061,"Threefold ministry, Green-Armytage (N.) 1d. Feb. ':8 Thresh (John C.)--A Simple method of water analysis. 9th ed. 18mo. 6}x4), pp. 69, 3s. net CHURCHILL, Mar. '18","Threefold ministry, Green-Armytage",N.,,CHURCHILL,3s.,18mo.,"Threefold ministry, Green-Armytage (N.) Id. Feb. ':8 Thresh (John C.)--A Simple method of water analysis. 9th ed. 18mo. 6}x4), pp. 69, 35. net CHURCHILL, Mar. '18","N. Threefold ministry, Green-Armytage","['Threefold ministry, Green-Armytage (N.)']",,Mar. '18,1918,net
5111,"H.M. STATIONERY OFF., Feb., &c., '18",,,,H.M. STATIONERY OFF.,,,"H.M. STATIONERY OFF., Feb., &c., '18",,,,"Feb., &c., '18",1918,
5112,"JARROLD; ALLEN & U., Mar. '18",,,,ALLEN & U.,,,"JARROLD; ALLEN & U., Mar. '18",,,,Mar. '18,1918,
5130,"Troubetzkoy (Princess) see Rives (A.) Troubridge (Lady)-All's well, Billy. Cr. 8vo. 78 x 5, pp. 283, 6s. net .METHUEN, Oct. '18",Troubetzkoy,Princess,,METHUEN,6s.,8vo.,"Troubetzkoy (Princess) see Rives (A.) Troubridge (Lady)-All's well, Billy. Cr. 8vo. 78 x 5, pp. 283, 6s. net .METHUEN, Oct. '18",Princess Troubetzkoy,['Troubetzkoy (Princess)'],,Oct. '18,1918,net
5134,"Trustee (Public) — 10th General report, 1917-18, 2d. .H.M. STATIONERY OFF., Aug. '18",Trustee,Public,,H.M. STATIONERY OFF.,2d.,,"Trustee (Public) — 10th General report, 1917-18, 2d. .H.M. STATIONERY OFF., Aug. '18",Public Trustee,['Trustee (Public)'],,Aug. '18,1918,
5224,"Wade (G. W. and J. H)-JI Samuel. (Revised Version.) Cr. 8vo. 7} X 5, pp. 147, 1s. 6d. net (Smaller Scripture manuals).. MURBY, Aug. '18",Wade,G. W.,,MURBY,1s. 6d.,8vo.,"Wade (G. W. and J. H)-JI Samuel. (Revised Version.) Cr. 8vo. 7} X 5, pp. 147, Is. 6d. net (Smaller Scripture manuals).. MURBY, Aug. '18",G. W. Wade,"['Wade (G. W.)', 'Wade (J. H)-JI Samuel. (Revised Version.)']",,Aug. '18,1918,net
5225,"Wade (G. W. and J. H.)-II Samuel. (Revised Version) Cr. 8vo. 71 x 5, pp. 243, 3s. 60. net (Larger Scripture manuals) ..MURBY, Oct. '18",Wade,G. W.,,MURBY,,8vo.,"Wade (G. W. and J. H.)-II Samuel. (Revised Version) Cr. 8vo. 71 x 5, pp. 243, 3s. 60. net (Larger Scripture manuals) ..MURBY, Oct. '18",G. W. Wade,"['Wade (G. W.)', 'Wade (J. H.)-II Samuel. (Revised Version)']",,Oct. '18,1918,
5244,"Cr. . 2 s. - • • • • • • WAR: ANIMALS Walton (Cecil)--- The Great debenture; or, The Paising of national unrest. od x6, pp. 71, s 3d. net . MACLURE, MACDONALD, Mar. '18",,,,"MACLURE, MACDONALD",3d.,,"Cr. . 2 IS. - • • • • • • WAR: ANIMALS Walton (Cecil)--- The Great debenture; or, The Paising of national unrest. od x6, pp. 71, IS 3d. net . MACLURE, MACDONALD, Mar. '18",,,,Mar. '18,1918,net
5271,"H.M. STATIONERY OFF., Mar. '18",,,,H.M. STATIONERY OFF.,,,"H.M. STATIONERY OFF., Mar. '18",,,,Mar. '18,1918,
5281,"War Museum (Imperial)-1st Annual report, 1917–18. id. H.M. STATIONERY OFF., July '18",War Museum,Imperial,,H.M. STATIONERY OFF.,,,"War Museum (Imperial)-1st Annual report, 1917–18. id. H.M. STATIONERY OFF., July '18",Imperial War Museum,['War Museum (Imperial)'],,July '18,1918,
5290,"War Savings Ctte. (National)---2nd Annual report for 1917. 2d...H.M. STATIONERY OFF., July '18",War Savings Ctte.,National,,H.M. STATIONERY OFF.,2d.,,"War Savings Ctte. (National)---2nd Annual report for 1917. 2d...H.M. STATIONERY OFF., July '18",National War Savings Ctte.,['War Savings Ctte. (National)'],,July '18,1918,
5312,"Wareham (A. L.)-1deas of God. 8vo. pp. 46, s. 3d. net ..DOBSON, Feb. '18",Wareham,A. L.,,DOBSON,3d.,8vo.,"Wareham (A. L.)-Ideas of God. 8vo. pp. 46, IS. 3d. net ..DOBSON, Feb. '18",A. L. Wareham,['Wareham (A. L.)'],,Feb. '18,1918,net
5389,"Cr. 8vo.71 X 5, pp. 188, 58. net NISBET, J une '18",,,,NISBET,,8vo,"Cr. 8vo.71 X 5, pp. 188, 58. net NISBET, J une '18",,,,J une '18,1918,
5393,"Cr. 8vo. 7* 5, pp. 138, 3s. 6d. net Westerman (Percy F.)-Billy Barcroft, R.N.A.S. : MACMILLAN, Dec. '18",,,,MACMILLAN,,8vo.,"Cr. 8vo. 7* 5, pp. 138, 35. 6d. net Westerman (Percy F.)-Billy Barcroft, R.N.A.S. : MACMILLAN, Dec. '18",,,,Dec. '18,1918,
5399,"Weston (F. E.) see Fryer (P. J.) and Weston, Wheeler (Harold F. B.)- The Story of Wellington. 74x51, pp. 262, 28. 6d. (“ Told through the Weston (Frank, Bp.)-An Arithmetic book in the ages  ser.).... .HARRAP, June '18",Weston,F. E.,,HARRAP,,,"Weston (F. E.) see Fryer (P. J.) and Weston, Wheeler (Harold F. B.)- The Story of Wellington. 74x51, pp. 262, 28. 6d. (“ Told through the Weston (Frank, Bp.)-An Arithmetic book in the ages  ser.).... .HARRAP, June '18",F. E. Weston,['Weston (F. E.)'],,June '18,1918,
5402,"Cr. 8vo. 7 X4), pp. 93, 2s. net, swd, is, net Wheeler (Mrs. Post) see Rives (H. E.) S.P.C.K., Mar. '18 Wheeler (William Ireland de C.)-Handbook of Weston (Frank)—God with us: the meaning of operative Surgery. Intro. by Surgeon-Gen. the tabernacle. 71 X5, pp. 159, 35 6d. net Sir Alfred Keogh. 3rd ed. Cr. 8vo. 7*X5+, MOWBRAY, Apr. '18 pp. 372, IOS, 6d. net, .BAILLIÈRE, Mar. '18",,,,BAILLIÈRE,,8vo.,"Cr. 8vo. 7 X4), pp. 93, 2s. net, swd, is, net Wheeler (Mrs. Post) see Rives (H. E.) S.P.C.K., Mar. '18 Wheeler (William Ireland de C.)-Handbook of Weston (Frank)—God with us: the meaning of operative Surgery. Intro. by Surgeon-Gen. the tabernacle. 71 X5, pp. 159, 35 6d. net Sir Alfred Keogh. 3rd ed. Cr. 8vo. 7*X5+, MOWBRAY, Apr. '18 pp. 372, IOS, 6d. net, .BAILLIÈRE, Mar. '18",,,,Mar. '18,1918,
5437,"Whitmes (s. J.)-1s man the product of evolution? 74 x 44, pp. 24, 6d. net .. HEADLEY, J une '18",Whitmes,s. J.,,HEADLEY,6d.,,"Whitmes (s. J.)-Is man the product of evolution? 74 x 44, pp. 24, 6d. net .. HEADLEY, J une '18",s. J. Whitmes,['Whitmes (s. J.)'],,J une '18,1918,net
5466,"Wilbur (William H., Capt.)-Koehler method of LIPPINCOTT, Oct. '18",Wilbur,"William H., Capt.",,LIPPINCOTT,,,"Wilbur (William H., Capt.)-Koehler method of LIPPINCOTT, Oct. '18","William H., Capt. Wilbur","['Wilbur (William H., Capt.)']",,Oct. '18,1918,
5513,"FROWDE AND HODDER & S., July'18",,,,FROWDE AND HODDER & S.,,,"FROWDE AND HODDER & S., July'18",,,,July'18,1918,
5578,"Cr. 8vo. 74 x 5pp. 345, 3s. 6d. net Wright (J.)—Testing fault localization and RICHMOND, July '18",,,,RICHMOND,,8vo.,"Cr. 8vo. 74 x 5pp. 345, 35. 6d. net Wright (J.)—Testing fault localization and RICHMOND, July '18",,,,July '18,1918,
5584,"Cr. 8vo. 73 x 44, pp. 224, 2s. 6d. net Wright (Thomas)— Historical and descriptive BLACKIE, Oct. '18",,,,BLACKIE,,8vo.,"Cr. 8vo. 73 x 44, pp. 224, 2s. 6d. net Wright (Thomas)— Historical and descriptive BLACKIE, Oct. '18",,,,Oct. '18,1918,
5609,"Young (Francis Brett)-7 he Crescent moov. 8vo. 78 x 55, pp. 347, 6s. net SECKER, Mr. '18",Young,Francis Brett,,SECKER,6s.,8vo.,"Young (Francis Brett)-7 he Crescent moov. 8vo. 78 x 55, pp. 347, 6s. net SECKER, Mr. '18",Francis Brett Young,['Young (Francis Brett)'],,Mr. '18,1918,net
